video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments
axRtdEoREu0,alien disc hazard humongousaur know let nois okay omnitrix push sound uh ultim um wrath,[26],,"['alien disc hazard', 'humongousaur know let', 'nois okay omnitrix', 'push sound uh ultim um wrath']","{'Segment-1': ['alien', 'disc', 'hazard'], 'Segment-2': ['humongousaur', 'know', 'let'], 'Segment-3': ['nois', 'okay', 'omnitrix'], 'Segment-4': ['push', 'sound', 'uh', 'ultim', 'um']}","[['alien', 'disc', 'hazard'], ['humongousaur', 'know', 'let'], ['nois', 'okay', 'omnitrix'], ['push', 'sound', 'uh', 'ultim', 'um']]"
aTXuwi_1d0Q,challeng cupola eva gerhard land morn robot shuttl space spacewalk station uh,"[700, 1171, 1430, 1731]",,"['challeng cupola eva', 'gerhard land morn', 'robot shuttl space', 'spacewalk station uh']","{'Segment-1': ['challeng', 'cupola', 'eva'], 'Segment-2': ['gerhard', 'land', 'morn'], 'Segment-3': ['robot', 'shuttl', 'space'], 'Segment-4': ['spacewalk', 'station', 'uh']}","[['challeng', 'cupola', 'eva'], ['gerhard', 'land', 'morn'], ['robot', 'shuttl', 'space'], ['spacewalk', 'station', 'uh']]"
uqJmUc6hzGo,appli bend design devic iphon let nexu pressur pretti scratch see straight test tri uh white,"[21, 23, 24, 73, 684, 786]",,"['appli bend design devic', 'iphon let nexu pressur', 'pretti scratch see straight', 'test tri uh white']","{'Segment-1': ['appli', 'bend', 'design', 'devic'], 'Segment-2': ['iphon', 'let', 'nexu', 'pressur'], 'Segment-3': ['pretti', 'scratch', 'see', 'straight'], 'Segment-4': ['test', 'tri', 'uh', 'white']}","[['appli', 'bend', 'design', 'devic'], ['iphon', 'let', 'nexu', 'pressur'], ['pretti', 'scratch', 'see', 'straight'], ['test', 'tri', 'uh', 'white']]"
uyiGW7GsFc4,back pun roll tire,[8],,"['back', 'pun', 'roll', 'tire']","{'Segment-1': ['back'], 'Segment-2': ['pun'], 'Segment-3': ['roll'], 'Segment-4': ['tire']}","[['back'], ['pun'], ['roll'], ['tire']]"
sPPtwRte70U,capcom claim facebook foreign gloriou greatest hero lay level marvel mine planet room three victori vs welcom world,"[0, 1, 69, 934, 1141, 1483]",,"['capcom claim facebook foreign', 'gloriou greatest hero lay', 'level marvel mine planet', 'room three victori vs welcom world']","{'Segment-1': ['capcom', 'claim', 'facebook', 'foreign'], 'Segment-2': ['gloriou', 'greatest', 'hero', 'lay'], 'Segment-3': ['level', 'marvel', 'mine', 'planet'], 'Segment-4': ['room', 'three', 'victori', 'vs', 'welcom']}","[['capcom', 'claim', 'facebook', 'foreign'], ['gloriou', 'greatest', 'hero', 'lay'], ['level', 'marvel', 'mine', 'planet'], ['room', 'three', 'victori', 'vs', 'welcom']]"
k7xC21nk7RY,ballist behind bro clutch come crazi die get guy im knife left legit luckili miss ninja okay paus see um,"[0, 1, 36, 147]",,"['ballist behind bro clutch come', 'crazi die get guy im', 'knife left legit luckili miss', 'ninja okay paus see um']","{'Segment-1': ['ballist', 'behind', 'bro', 'clutch', 'come'], 'Segment-2': ['crazi', 'die', 'get', 'guy', 'im'], 'Segment-3': ['knife', 'left', 'legit', 'luckili', 'miss'], 'Segment-4': ['ninja', 'okay', 'paus', 'see', 'um']}","[['ballist', 'behind', 'bro', 'clutch', 'come'], ['crazi', 'die', 'get', 'guy', 'im'], ['knife', 'left', 'legit', 'luckili', 'miss'], ['ninja', 'okay', 'paus', 'see', 'um']]"
7vXhZhjDwMg,alex broadway broadwaycom brooklyn carey gosh guy im lacac mariah mtown nuditi oh squar taylor time trench,"[3, 3273]",,"['alex broadway broadwaycom brooklyn', 'carey gosh guy im', 'lacac mariah mtown nuditi', 'oh squar taylor time trench']","{'Segment-1': ['alex', 'broadway', 'broadwaycom', 'brooklyn'], 'Segment-2': ['carey', 'gosh', 'guy', 'im'], 'Segment-3': ['lacac', 'mariah', 'mtown', 'nuditi'], 'Segment-4': ['oh', 'squar', 'taylor', 'time', 'trench']}","[['alex', 'broadway', 'broadwaycom', 'brooklyn'], ['carey', 'gosh', 'guy', 'im'], ['lacac', 'mariah', 'mtown', 'nuditi'], ['oh', 'squar', 'taylor', 'time', 'trench']]"
9EozYGI_JTI,applaus away back ch child come fro go got made old onip said scare today true walk without youday,"[3, 4, 38]",,"['applaus away back ch', 'child come fro go', 'got made old onip', 'said scare today true walk without youday']","{'Segment-1': ['applaus', 'away', 'back', 'ch'], 'Segment-2': ['child', 'come', 'fro', 'go'], 'Segment-3': ['got', 'made', 'old', 'onip'], 'Segment-4': ['said', 'scare', 'today', 'true', 'walk']}","[['applaus', 'away', 'back', 'ch'], ['child', 'come', 'fro', 'go'], ['got', 'made', 'old', 'onip'], ['said', 'scare', 'today', 'true', 'walk']]"
nuM6v1XmL1U,along apparit beat door fault friend illus infring ise iss keep lusion magic make new part robe scene steal struck sure tell understand unlock usess wrong,[14],,"['along apparit beat door fault friend', 'illus infring ise iss keep lusion', 'magic make new part robe scene', 'steal struck sure tell understand unlock usess wrong']","{'Segment-1': ['along', 'apparit', 'beat', 'door', 'fault'], 'Segment-2': ['illus', 'infring', 'ise', 'iss', 'keep'], 'Segment-3': ['magic', 'make', 'new', 'part', 'robe'], 'Segment-4': ['steal', 'struck', 'sure', 'tell', 'understand']}","[['along', 'apparit', 'beat', 'door', 'fault'], ['illus', 'infring', 'ise', 'iss', 'keep'], ['magic', 'make', 'new', 'part', 'robe'], ['steal', 'struck', 'sure', 'tell', 'understand']]"
J73dwFFMOOY,blot cathedr chemistri distinct easter echo ecstasi follow glitter infect inflect ink lunat mind one prism realiti reba religion resurrect revolut rewrit rise saniti self set sing sourc switch ticktock touch tribe true voic,"[0, 335, 432]",,"['blot cathedr chemistri distinct easter echo ecstasi follow', 'glitter infect inflect ink lunat mind one prism', 'realiti reba religion resurrect revolut rewrit rise saniti', 'self set sing sourc switch ticktock touch tribe true voic']","{'Segment-1': ['blot', 'cathedr', 'chemistri', 'distinct', 'easter'], 'Segment-2': ['glitter', 'infect', 'inflect', 'ink', 'lunat'], 'Segment-3': ['realiti', 'reba', 'religion', 'resurrect', 'revolut'], 'Segment-4': ['self', 'set', 'sing', 'sourc', 'switch']}","[['blot', 'cathedr', 'chemistri', 'distinct', 'easter'], ['glitter', 'infect', 'inflect', 'ink', 'lunat'], ['realiti', 'reba', 'religion', 'resurrect', 'revolut'], ['self', 'set', 'sing', 'sourc', 'switch']]"
W0TT066Edmc,aloh alway babi caress cloud cocktail day dist distant drift eye ground keep meet mem music one reach sometim subterranean vu warmer widen yeah,"[797, 2543]",,"['aloh alway babi caress cloud cocktail', 'day dist distant drift eye ground', 'keep meet mem music one reach', 'sometim subterranean vu warmer widen yeah']","{'Segment-1': ['aloh', 'alway', 'babi', 'caress', 'cloud'], 'Segment-2': ['day', 'dist', 'distant', 'drift', 'eye'], 'Segment-3': ['keep', 'meet', 'mem', 'music', 'one'], 'Segment-4': ['sometim', 'subterranean', 'vu', 'warmer', 'widen']}","[['aloh', 'alway', 'babi', 'caress', 'cloud'], ['day', 'dist', 'distant', 'drift', 'eye'], ['keep', 'meet', 'mem', 'music', 'one'], ['sometim', 'subterranean', 'vu', 'warmer', 'widen']]"
drLEhmfDf84,bit bois brake breakin foot get go hurt like littl mess parrot peg start trick want wing,"[53, 58, 280]",,"['bit bois brake breakin', 'foot get go hurt', 'like littl mess parrot', 'peg start trick want wing']","{'Segment-1': ['bit', 'bois', 'brake', 'breakin'], 'Segment-2': ['foot', 'get', 'go', 'hurt'], 'Segment-3': ['like', 'littl', 'mess', 'parrot'], 'Segment-4': ['peg', 'start', 'trick', 'want', 'wing']}","[['bit', 'bois', 'brake', 'breakin'], ['foot', 'get', 'go', 'hurt'], ['like', 'littl', 'mess', 'parrot'], ['peg', 'start', 'trick', 'want', 'wing']]"
Zz9FZxiObuU,buy cash crazi death guess kill know mainli money part prestig right rush tripl uh um yeah,"[0, 1, 36, 147]",,"['buy cash crazi death', 'guess kill know mainli', 'money part prestig right', 'rush tripl uh um yeah']","{'Segment-1': ['buy', 'cash', 'crazi', 'death'], 'Segment-2': ['guess', 'kill', 'know', 'mainli'], 'Segment-3': ['money', 'part', 'prestig', 'right'], 'Segment-4': ['rush', 'tripl', 'uh', 'um', 'yeah']}","[['buy', 'cash', 'crazi', 'death'], ['guess', 'kill', 'know', 'mainli'], ['money', 'part', 'prestig', 'right'], ['rush', 'tripl', 'uh', 'um', 'yeah']]"
Wq_9rQLwCx8,aint break could door fool gangster get got hold life look morn see somebodi taken thought tri window,['Music video'],,"['aint break could door', 'fool gangster get got', 'hold life look morn', 'see somebodi taken thought tri window']","{'Segment-1': ['aint', 'break', 'could', 'door'], 'Segment-2': ['fool', 'gangster', 'get', 'got'], 'Segment-3': ['hold', 'life', 'look', 'morn'], 'Segment-4': ['see', 'somebodi', 'taken', 'thought', 'tri']}","[['aint', 'break', 'could', 'door'], ['fool', 'gangster', 'get', 'got'], ['hold', 'life', 'look', 'morn'], ['see', 'somebodi', 'taken', 'thought', 'tri']]"
WrtLM-KFC4A,applaus boy foreign possibl thank,['Festival'],,"['applaus', 'boy', 'foreign', 'possibl thank']","{'Segment-1': ['applaus'], 'Segment-2': ['boy'], 'Segment-3': ['foreign'], 'Segment-4': ['possibl', 'thank']}","[['applaus'], ['boy'], ['foreign'], ['possibl', 'thank']]"
LEVrn8Z5kGU,laughter music,"['House', 'Hotel']",,"['laughter', 'music', '', '']","{'Segment-1': ['laughter'], 'Segment-2': ['music'], 'Segment-3': [], 'Segment-4': []}","[['laughter'], ['music'], [], []]"
O0_9gK4d4TI,babi back chang cri cuz drug far feel fine fl gone gra hear js must never see succeed thought want way youv,"['Game', 'Association football']",,"['babi back chang cri cuz', 'drug far feel fine fl', 'gone gra hear js must', 'never see succeed thought want way youv']","{'Segment-1': ['babi', 'back', 'chang', 'cri', 'cuz'], 'Segment-2': ['drug', 'far', 'feel', 'fine', 'fl'], 'Segment-3': ['gone', 'gra', 'hear', 'js', 'must'], 'Segment-4': ['never', 'see', 'succeed', 'thought', 'want']}","[['babi', 'back', 'chang', 'cri', 'cuz'], ['drug', 'far', 'feel', 'fine', 'fl'], ['gone', 'gra', 'hear', 'js', 'must'], ['never', 'see', 'succeed', 'thought', 'want']]"
O5Sc5Cbm5hU,anoth awesom box card carton charm dangl form here jewel jewelri kit larg locket look nice open order packag paperwork pop stori tell there theyr tweezer yay,"['Mobile phone', 'Smartphone', 'Jewellery']",,"['anoth awesom box card carton charm', 'dangl form here jewel jewelri kit', 'larg locket look nice open order', 'packag paperwork pop stori tell there theyr tweezer yay']","{'Segment-1': ['anoth', 'awesom', 'box', 'card', 'carton'], 'Segment-2': ['dangl', 'form', 'here', 'jewel', 'jewelri'], 'Segment-3': ['larg', 'locket', 'look', 'nice', 'open'], 'Segment-4': ['packag', 'paperwork', 'pop', 'stori', 'tell']}","[['anoth', 'awesom', 'box', 'card', 'carton'], ['dangl', 'form', 'here', 'jewel', 'jewelri'], ['larg', 'locket', 'look', 'nice', 'open'], ['packag', 'paperwork', 'pop', 'stori', 'tell']]"
9uSozvh7tqI,chord flat hand key left minor one press right uh,"['Piano', 'Keyboard instrument', 'Pianist', 'Musical keyboard', 'Electronic keyboard']",,"['chord flat', 'hand key', 'left minor', 'one press right uh']","{'Segment-1': ['chord', 'flat'], 'Segment-2': ['hand', 'key'], 'Segment-3': ['left', 'minor'], 'Segment-4': ['one', 'press', 'right', 'uh']}","[['chord', 'flat'], ['hand', 'key'], ['left', 'minor'], ['one', 'press', 'right', 'uh']]"
ozicpSPPmr0,alreadi babi caus cinderella cloud corella deaf exe express fade fella girl gonna goodby gotta im knee kneel know languag leav like love mask never russia say see therel wanna your,['Music video'],,"['alreadi babi caus cinderella cloud corella deaf', 'exe express fade fella girl gonna goodby', 'gotta im knee kneel know languag leav', 'like love mask never russia say see therel wanna your']","{'Segment-1': ['alreadi', 'babi', 'caus', 'cinderella', 'cloud'], 'Segment-2': ['exe', 'express', 'fade', 'fella', 'girl'], 'Segment-3': ['gotta', 'im', 'knee', 'kneel', 'know'], 'Segment-4': ['like', 'love', 'mask', 'never', 'russia']}","[['alreadi', 'babi', 'caus', 'cinderella', 'cloud'], ['exe', 'express', 'fade', 'fella', 'girl'], ['gotta', 'im', 'knee', 'kneel', 'know'], ['like', 'love', 'mask', 'never', 'russia']]"
WOu3-UJqMbs,,"['Food', 'Pet', 'Recipe', 'Cooking', 'Cuisine', 'Dish (food)', 'Fish', 'Fish as food', 'Salmon']",,"['', '', '', '']",{},[]
4Fxo_R2-wnI,applaus music sp upol,"['Animal', 'Pet', 'Fish', 'Pond', 'Koi', 'Koi pond']",,"['applaus', 'music', 'sp', 'upol']","{'Segment-1': ['applaus'], 'Segment-2': ['music'], 'Segment-3': ['sp'], 'Segment-4': ['upol']}","[['applaus'], ['music'], ['sp'], ['upol']]"
4Jx8ymM7aZY,clean im love music yeah,['Art'],,"['clean', 'im', 'love', 'music yeah']","{'Segment-1': ['clean'], 'Segment-2': ['im'], 'Segment-3': ['love'], 'Segment-4': ['music', 'yeah']}","[['clean'], ['im'], ['love'], ['music', 'yeah']]"
SljxjDJRVVI,music quick say took wish,"['Game', 'Cartoon', 'TalesRunner']",,"['music', 'quick', 'say', 'took wish']","{'Segment-1': ['music'], 'Segment-2': ['quick'], 'Segment-3': ['say'], 'Segment-4': ['took', 'wish']}","[['music'], ['quick'], ['say'], ['took', 'wish']]"
SqTGHD0GU78,beth darl daryl find glimmer go goodby he hell hous im know never real romanc say she think will your,['Trailer (promotion)'],,"['beth darl daryl find glimmer', 'go goodby he hell hous', 'im know never real romanc', 'say she think will your']","{'Segment-1': ['beth', 'darl', 'daryl', 'find', 'glimmer'], 'Segment-2': ['go', 'goodby', 'he', 'hell', 'hous'], 'Segment-3': ['im', 'know', 'never', 'real', 'romanc'], 'Segment-4': ['say', 'she', 'think', 'will', 'your']}","[['beth', 'darl', 'daryl', 'find', 'glimmer'], ['go', 'goodby', 'he', 'hell', 'hous'], ['im', 'know', 'never', 'real', 'romanc'], ['say', 'she', 'think', 'will', 'your']]"
mqT2ivrRcVQ,ahead cdma devic downgrad download go gsm identifi io iphon itun model restor,"['Mobile phone', 'Smartphone', 'IPhone', 'Personal computer', 'Laptop', 'Computer', 'IPhone 4S']",,"['ahead cdma devic', 'downgrad download go', 'gsm identifi io', 'iphon itun model restor']","{'Segment-1': ['ahead', 'cdma', 'devic'], 'Segment-2': ['downgrad', 'download', 'go'], 'Segment-3': ['gsm', 'identifi', 'io'], 'Segment-4': ['iphon', 'itun', 'model', 'restor']}","[['ahead', 'cdma', 'devic'], ['downgrad', 'download', 'go'], ['gsm', 'identifi', 'io'], ['iphon', 'itun', 'model', 'restor']]"
7d1Sf5lnC4s,butter condition deep enthus fuzz give hair ingredi kelp know like morocca oil okay organ product review selfast shea slip treatment um use,"['Hair', 'Hair conditioner']",,"['butter condition deep enthus fuzz', 'give hair ingredi kelp know', 'like morocca oil okay organ', 'product review selfast shea slip treatment um use']","{'Segment-1': ['butter', 'condition', 'deep', 'enthus', 'fuzz'], 'Segment-2': ['give', 'hair', 'ingredi', 'kelp', 'know'], 'Segment-3': ['like', 'morocca', 'oil', 'okay', 'organ'], 'Segment-4': ['product', 'review', 'selfast', 'shea', 'slip']}","[['butter', 'condition', 'deep', 'enthus', 'fuzz'], ['give', 'hair', 'ingredi', 'kelp', 'know'], ['like', 'morocca', 'oil', 'okay', 'organ'], ['product', 'review', 'selfast', 'shea', 'slip']]"
7ivCgpQlvkI,back ball bowman bristol clarkson davey defend goal jarvi john nudgi otool penalti rover ryan wardsid york,"['Game', 'Association football']",,"['back ball bowman bristol', 'clarkson davey defend goal', 'jarvi john nudgi otool', 'penalti rover ryan wardsid york']","{'Segment-1': ['back', 'ball', 'bowman', 'bristol'], 'Segment-2': ['clarkson', 'davey', 'defend', 'goal'], 'Segment-3': ['jarvi', 'john', 'nudgi', 'otool'], 'Segment-4': ['penalti', 'rover', 'ryan', 'wardsid', 'york']}","[['back', 'ball', 'bowman', 'bristol'], ['clarkson', 'davey', 'defend', 'goal'], ['jarvi', 'john', 'nudgi', 'otool'], ['penalti', 'rover', 'ryan', 'wardsid', 'york']]"
hNKGWyxc548,barefoot comfort even guess lace leather like look mid nike nine realli ridicul salazar saw seattl ski sock still theyr,"['Fashion', 'Shoe', 'Sneakers', 'Nike, Inc.']",,"['barefoot comfort even guess lace', 'leather like look mid nike', 'nine realli ridicul salazar saw', 'seattl ski sock still theyr']","{'Segment-1': ['barefoot', 'comfort', 'even', 'guess', 'lace'], 'Segment-2': ['leather', 'like', 'look', 'mid', 'nike'], 'Segment-3': ['nine', 'realli', 'ridicul', 'salazar', 'saw'], 'Segment-4': ['seattl', 'ski', 'sock', 'still', 'theyr']}","[['barefoot', 'comfort', 'even', 'guess', 'lace'], ['leather', 'like', 'look', 'mid', 'nike'], ['nine', 'realli', 'ridicul', 'salazar', 'saw'], ['seattl', 'ski', 'sock', 'still', 'theyr']]"
Ajcpdl991sc,california go happen live moment money never one sleep street,['Music video'],,"['california go', 'happen live', 'moment money', 'never one sleep street']","{'Segment-1': ['california', 'go'], 'Segment-2': ['happen', 'live'], 'Segment-3': ['moment', 'money'], 'Segment-4': ['never', 'one', 'sleep', 'street']}","[['california', 'go'], ['happen', 'live'], ['moment', 'money'], ['never', 'one', 'sleep', 'street']]"
M0EOHNFOv8A,fight la till,"['Game', 'Cue stick', 'Cue sports', 'Pool (cue sports)']",,"['fight', 'la', 'till', '']","{'Segment-1': ['fight'], 'Segment-2': ['la'], 'Segment-3': ['till'], 'Segment-4': []}","[['fight'], ['la'], ['till'], []]"
u6X0M3vFmoM,bag carryon enter excit giveaway go guy haulcom hello kitti love sticker suitcas thank um,"['Fashion', 'Hello Kitty']",,"['bag carryon enter', 'excit giveaway go', 'guy haulcom hello', 'kitti love sticker suitcas thank um']","{'Segment-1': ['bag', 'carryon', 'enter'], 'Segment-2': ['excit', 'giveaway', 'go'], 'Segment-3': ['guy', 'haulcom', 'hello'], 'Segment-4': ['kitti', 'love', 'sticker', 'suitcas', 'thank']}","[['bag', 'carryon', 'enter'], ['excit', 'giveaway', 'go'], ['guy', 'haulcom', 'hello'], ['kitti', 'love', 'sticker', 'suitcas', 'thank']]"
f6HT26uDr6Y,bordin bourin cori garden greenhous grow grower michigan msu nurseri plant seed state varieti winter,"['Plant', 'Greenhouse']",,"['bordin bourin cori', 'garden greenhous grow', 'grower michigan msu', 'nurseri plant seed state varieti winter']","{'Segment-1': ['bordin', 'bourin', 'cori'], 'Segment-2': ['garden', 'greenhous', 'grow'], 'Segment-3': ['grower', 'michigan', 'msu'], 'Segment-4': ['nurseri', 'plant', 'seed', 'state', 'varieti']}","[['bordin', 'bourin', 'cori'], ['garden', 'greenhous', 'grow'], ['grower', 'michigan', 'msu'], ['nurseri', 'plant', 'seed', 'state', 'varieti']]"
fA9VchITi8k,aint alabama atlanto banana bet boy brain got im know like louisiana mississippi plane privat rain ride shadi still till touch trick way,"['Game', 'RuneScape']",,"['aint alabama atlanto banana bet', 'boy brain got im know', 'like louisiana mississippi plane privat', 'rain ride shadi still till touch trick way']","{'Segment-1': ['aint', 'alabama', 'atlanto', 'banana', 'bet'], 'Segment-2': ['boy', 'brain', 'got', 'im', 'know'], 'Segment-3': ['like', 'louisiana', 'mississippi', 'plane', 'privat'], 'Segment-4': ['rain', 'ride', 'shadi', 'still', 'till']}","[['aint', 'alabama', 'atlanto', 'banana', 'bet'], ['boy', 'brain', 'got', 'im', 'know'], ['like', 'louisiana', 'mississippi', 'plane', 'privat'], ['rain', 'ride', 'shadi', 'still', 'till']]"
