video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments,GPT_answer
6ajrUUBoWYg,away blue brocki concordat dim glitter gold half hurri jam lane length man mantoba rail somalian taj tan tiger udar ukrainian,"[0, 19, 318]",,"['away blue brocki concordat dim', 'glitter gold half hurri jam', 'lane length man mantoba rail', 'somalian taj tan tiger udar ukrainian']","{'Segment-1': ['away', 'blue', 'brocki', 'concordat', 'dim'], 'Segment-2': ['glitter', 'gold', 'half', 'hurri', 'jam'], 'Segment-3': ['lane', 'length', 'man', 'mantoba', 'rail'], 'Segment-4': ['somalian', 'taj', 'tan', 'tiger', 'udar']}","[['away', 'blue', 'brocki', 'concordat', 'dim'], ['glitter', 'gold', 'half', 'hurri', 'jam'], ['lane', 'length', 'man', 'mantoba', 'rail'], ['somalian', 'taj', 'tan', 'tiger', 'udar']]","['Topic: Away blue brocki concordat dim.', 'Topic: Glittering half-gold hurri jam.', 'Topic: Manitoba rail lane length.', 'Topic: Somalian Taj Tan Tiger Udar']"
lVfazkjBjGE,oh,"[0, 1]",,"['oh', '', '', '']","{'Segment-1': ['oh'], 'Segment-2': [], 'Segment-3': [], 'Segment-4': []}","[['oh'], [], [], []]","['Topic: Words and topics coherence.', 'Topic: Words representing a topic.', 'Topic: Words representing a topic.', 'Topic: Words and topics.']"
lVmR8dXhJwc,babi church deacon evangelist everybodi jenkin know mean minist mother nasti sister talk think what wors wrong,[6],,"['babi church deacon evangelist', 'everybodi jenkin know mean', 'minist mother nasti sister', 'talk think what wors wrong']","{'Segment-1': ['babi', 'church', 'deacon', 'evangelist'], 'Segment-2': ['everybodi', 'jenkin', 'know', 'mean'], 'Segment-3': ['minist', 'mother', 'nasti', 'sister'], 'Segment-4': ['talk', 'think', 'what', 'wors', 'wrong']}","[['babi', 'church', 'deacon', 'evangelist'], ['everybodi', 'jenkin', 'know', 'mean'], ['minist', 'mother', 'nasti', 'sister'], ['talk', 'think', 'what', 'wors', 'wrong']]","['Topic: BABI church deacon evangelist.', 'Topic: Everybody knows what Jenkin means.', 'Topic: Minist mother, nasti sister.', 'Topic: Communication issues and misunderstandings.']"
sr7J4kPRjFo,babe belveder bought bug camp chrysler dash deliv drive fella found gonna im keith look love new oh owner red weekend yeah,"[2, 7, 197, 399, 756]",,"['babe belveder bought bug camp', 'chrysler dash deliv drive fella', 'found gonna im keith look', 'love new oh owner red weekend yeah']","{'Segment-1': ['babe', 'belveder', 'bought', 'bug', 'camp'], 'Segment-2': ['chrysler', 'dash', 'deliv', 'drive', 'fella'], 'Segment-3': ['found', 'gonna', 'im', 'keith', 'look'], 'Segment-4': ['love', 'new', 'oh', 'owner', 'red']}","[['babe', 'belveder', 'bought', 'bug', 'camp'], ['chrysler', 'dash', 'deliv', 'drive', 'fella'], ['found', 'gonna', 'im', 'keith', 'look'], ['love', 'new', 'oh', 'owner', 'red']]","['Topic: Babe Belvedere bought a bug camp.', 'Topic: Chrysler delivery drive fella.', 'Topic: Keith found gonna look.', 'Topic: New red love owner.']"
sso6lb4L4xg,absolut amaz away barbi bobbi catch caus day everi go grenad hi hiya im let made oh parti ride shuffl sure throw understand wanna wow,[147],,"['absolut amaz away barbi bobbi catch', 'caus day everi go grenad hi', 'hiya im let made oh parti', 'ride shuffl sure throw understand wanna wow']","{'Segment-1': ['absolut', 'amaz', 'away', 'barbi', 'bobbi'], 'Segment-2': ['caus', 'day', 'everi', 'go', 'grenad'], 'Segment-3': ['hiya', 'im', 'let', 'made', 'oh'], 'Segment-4': ['ride', 'shuffl', 'sure', 'throw', 'understand']}","[['absolut', 'amaz', 'away', 'barbi', 'bobbi'], ['caus', 'day', 'everi', 'go', 'grenad'], ['hiya', 'im', 'let', 'made', 'oh'], ['ride', 'shuffl', 'sure', 'throw', 'understand']]","['Topic: Absolut amaz away barbi bobbi.', 'Topic: Grenade Day.', 'Topic: Made Hiya.', 'Topic: Ride Shuffle Sure Throw Understand.']"
ucYagvlBMhI,age beach brow cat complex hairlin pigment pricey product renew sale scaredi thing truth ultra use vial vital,[39],,"['age beach brow cat', 'complex hairlin pigment pricey', 'product renew sale scaredi', 'thing truth ultra use vial vital']","{'Segment-1': ['age', 'beach', 'brow', 'cat'], 'Segment-2': ['complex', 'hairlin', 'pigment', 'pricey'], 'Segment-3': ['product', 'renew', 'sale', 'scaredi'], 'Segment-4': ['thing', 'truth', 'ultra', 'use', 'vial']}","[['age', 'beach', 'brow', 'cat'], ['complex', 'hairlin', 'pigment', 'pricey'], ['product', 'renew', 'sale', 'scaredi'], ['thing', 'truth', 'ultra', 'use', 'vial']]","['Topic: Age of a cat at the beach.', 'Topic: Pricey complex hairline pigment.', 'Topic: Product renewal sale.', 'Topic: Ultra vial use and truth.']"
4cruq2LTQQ4,adapt batteri charg charger fast faster galaxi go im liter phone qualcomm uh um wow,"[21, 23, 24, 115, 937]",,"['adapt batteri charg', 'charger fast faster', 'galaxi go im', 'liter phone qualcomm uh um wow']","{'Segment-1': ['adapt', 'batteri', 'charg'], 'Segment-2': ['charger', 'fast', 'faster'], 'Segment-3': ['galaxi', 'go', 'im'], 'Segment-4': ['liter', 'phone', 'qualcomm', 'uh', 'um']}","[['adapt', 'batteri', 'charg'], ['charger', 'fast', 'faster'], ['galaxi', 'go', 'im'], ['liter', 'phone', 'qualcomm', 'uh', 'um']]","['Topic: Battery Charging Adaptation.', 'Topic: Fast charger', 'Topic: Galaxy Go IM.', 'Topic: Qualcomm phone.']"
o6mTbKmiJco,bacon cabra chief comment drink flavor guy ikimono know master mupa pretti section seem sleep vodka wizard,"[11, 229]",,"['bacon cabra chief comment', 'drink flavor guy ikimono', 'know master mupa pretti', 'section seem sleep vodka wizard']","{'Segment-1': ['bacon', 'cabra', 'chief', 'comment'], 'Segment-2': ['drink', 'flavor', 'guy', 'ikimono'], 'Segment-3': ['know', 'master', 'mupa', 'pretti'], 'Segment-4': ['section', 'seem', 'sleep', 'vodka', 'wizard']}","[['bacon', 'cabra', 'chief', 'comment'], ['drink', 'flavor', 'guy', 'ikimono'], ['know', 'master', 'mupa', 'pretti'], ['section', 'seem', 'sleep', 'vodka', 'wizard']]","['Topic: Bacon Cabra Chief Comment', 'Topic: Drink flavor guy ikimono.', 'Topic: Know Master Mupa Pretti.', 'Topic: Sleep of the Wizard with Vodka.']"
2spbFpzyiJ0,cell contract elast engin fluid jellyfish layer muscl principl pump rat recoil solut viscou,[3092],,"['cell contract elast', 'engin fluid jellyfish', 'layer muscl principl', 'pump rat recoil solut viscou']","{'Segment-1': ['cell', 'contract', 'elast'], 'Segment-2': ['engin', 'fluid', 'jellyfish'], 'Segment-3': ['layer', 'muscl', 'principl'], 'Segment-4': ['pump', 'rat', 'recoil', 'solut', 'viscou']}","[['cell', 'contract', 'elast'], ['engin', 'fluid', 'jellyfish'], ['layer', 'muscl', 'principl'], ['pump', 'rat', 'recoil', 'solut', 'viscou']]","['Topic: Cell contract elast.', 'Topic: Fluid dynamics of jellyfish propulsion.', 'Topic: Layered Muscle Principle', 'Topic: Pump rat recoil solut viscous.']"
Z1gpDcc3FBI,anoth applaus grin hear kick long music myon parti phone pleas receiv ring said say sound star yeah,"[4, 9, 28, 33, 37]",,"['anoth applaus grin hear', 'kick long music myon', 'parti phone pleas receiv', 'ring said say sound star yeah']","{'Segment-1': ['anoth', 'applaus', 'grin', 'hear'], 'Segment-2': ['kick', 'long', 'music', 'myon'], 'Segment-3': ['parti', 'phone', 'pleas', 'receiv'], 'Segment-4': ['ring', 'said', 'say', 'sound', 'star']}","[['anoth', 'applaus', 'grin', 'hear'], ['kick', 'long', 'music', 'myon'], ['parti', 'phone', 'pleas', 'receiv'], ['ring', 'said', 'say', 'sound', 'star']]","['Topic: Applause for a grin.', 'Topic: Kick long music myon.', 'Topic: Phone receiving a party plea.', 'Topic: Sound said ring star.']"
Z3oexxR8fWM,also bandaid card carri case cork decent edc fisher handi hickori insid keep noox phone pin pocket rear screwdriv snap tini tinker uh wallet,[3049],,"['also bandaid card carri case cork', 'decent edc fisher handi hickori insid', 'keep noox phone pin pocket rear', 'screwdriv snap tini tinker uh wallet']","{'Segment-1': ['also', 'bandaid', 'card', 'carri', 'case'], 'Segment-2': ['decent', 'edc', 'fisher', 'handi', 'hickori'], 'Segment-3': ['keep', 'noox', 'phone', 'pin', 'pocket'], 'Segment-4': ['screwdriv', 'snap', 'tini', 'tinker', 'uh']}","[['also', 'bandaid', 'card', 'carri', 'case'], ['decent', 'edc', 'fisher', 'handi', 'hickori'], ['keep', 'noox', 'phone', 'pin', 'pocket'], ['screwdriv', 'snap', 'tini', 'tinker', 'uh']]","['Topic: Bandaid card carrier case.', 'Topic: Decent EDC Fisher Handi Hickori.', 'Topic: Keep Noox phone pin pocket.', 'Topic: Tinkering with a tiny snap screwdriver.']"
Z5JxCrHwCaI,curl curli extens feminin front hair headband like look piec ponytail pretti realli simpl smooth spray thick wrap,"[50, 65]",,"['curl curli extens feminin', 'front hair headband like', 'look piec ponytail pretti', 'realli simpl smooth spray thick wrap']","{'Segment-1': ['curl', 'curli', 'extens', 'feminin'], 'Segment-2': ['front', 'hair', 'headband', 'like'], 'Segment-3': ['look', 'piec', 'ponytail', 'pretti'], 'Segment-4': ['realli', 'simpl', 'smooth', 'spray', 'thick']}","[['curl', 'curli', 'extens', 'feminin'], ['front', 'hair', 'headband', 'like'], ['look', 'piec', 'ponytail', 'pretti'], ['realli', 'simpl', 'smooth', 'spray', 'thick']]","['Topic: Curling hair extensions for women.', 'Topic: Front hair headband like.', 'Topic: Pretty ponytail look.', 'Topic: Smooth thick spray.']"
BG7ZgIMRMm8,aint ass bar clock face fake girl im,"[0, 52, 70, 91]",,"['aint ass', 'bar clock', 'face fake', 'girl im']","{'Segment-1': ['aint', 'ass'], 'Segment-2': ['bar', 'clock'], 'Segment-3': ['face', 'fake'], 'Segment-4': ['girl', 'im']}","[['aint', 'ass'], ['bar', 'clock'], ['face', 'fake'], ['girl', 'im']]","['Topic: Paint Assistance', 'Topic: Bar clock.', 'Topic: Face fake', 'Topic: girl im']"
BKD_sGiJ-WI,applaus bl coner music sh sky strong,"[2, 7, 198]",,"['applaus', 'bl', 'coner', 'music sh sky strong']","{'Segment-1': ['applaus'], 'Segment-2': ['bl'], 'Segment-3': ['coner'], 'Segment-4': ['music', 'sh', 'sky', 'strong']}","[['applaus'], ['bl'], ['coner'], ['music', 'sh', 'sky', 'strong']]","['Topic: Applause', 'Topic: Technology and Innovation in Education.', 'Topic: Corner.', 'Topic: Strong music in the sky.']"
Mj4fGHskXFw,age aliv bee cluster comb divid fed fine hive honey kunan lb move patti pollen popul queen there trailer warm,"[15, 499, 723, 946, 1145]",,"['age aliv bee cluster comb', 'divid fed fine hive honey', 'kunan lb move patti pollen', 'popul queen there trailer warm']","{'Segment-1': ['age', 'aliv', 'bee', 'cluster', 'comb'], 'Segment-2': ['divid', 'fed', 'fine', 'hive', 'honey'], 'Segment-3': ['kunan', 'lb', 'move', 'patti', 'pollen'], 'Segment-4': ['popul', 'queen', 'there', 'trailer', 'warm']}","[['age', 'aliv', 'bee', 'cluster', 'comb'], ['divid', 'fed', 'fine', 'hive', 'honey'], ['kunan', 'lb', 'move', 'patti', 'pollen'], ['popul', 'queen', 'there', 'trailer', 'warm']]","['Topic: Bee cluster comb age.', 'Topic: Divided hive fine honey.', 'Topic: Kunan LB move patti pollen.', 'Topic: Trailer for Warm Queen.']"
dvkZX87wQtM,car contact corner driver erikson feo he joker kevin lap oliv patrick ralli row sandel,"[17, 19, 129, 639]",,"['car contact corner', 'driver erikson feo', 'he joker kevin', 'lap oliv patrick ralli row sandel']","{'Segment-1': ['car', 'contact', 'corner'], 'Segment-2': ['driver', 'erikson', 'feo'], 'Segment-3': ['he', 'joker', 'kevin'], 'Segment-4': ['lap', 'oliv', 'patrick', 'ralli', 'row']}","[['car', 'contact', 'corner'], ['driver', 'erikson', 'feo'], ['he', 'joker', 'kevin'], ['lap', 'oliv', 'patrick', 'ralli', 'row']]","['Topic: Car contact corner.', 'Topic: Driver Erikson Feo', 'Topic: The Joker and Kevin.', 'Topic: Lap Oliv Patrick Ralli Row.']"
wxlx4sN8Z8E,actual airplan arab bee bit calm categori cc cell electr extra flight go like littl perez pilot rf santiago servo setup well,"[2, 44, 46, 64, 113, 119, 155, 162]",,"['actual airplan arab bee bit', 'calm categori cc cell electr', 'extra flight go like littl', 'perez pilot rf santiago servo setup well']","{'Segment-1': ['actual', 'airplan', 'arab', 'bee', 'bit'], 'Segment-2': ['calm', 'categori', 'cc', 'cell', 'electr'], 'Segment-3': ['extra', 'flight', 'go', 'like', 'littl'], 'Segment-4': ['perez', 'pilot', 'rf', 'santiago', 'servo']}","[['actual', 'airplan', 'arab', 'bee', 'bit'], ['calm', 'categori', 'cc', 'cell', 'electr'], ['extra', 'flight', 'go', 'like', 'littl'], ['perez', 'pilot', 'rf', 'santiago', 'servo']]","['Topic: Airplane bee bit.', 'Topic: Calm cellular electric categories.', 'Topic: Extra flight go like little.', 'Topic: Perez Pilot RF Santiago Servo']"
MqpWIpiFHBY,addit assign committe competit competitor conor cter environment equestrian event flag larri miller number penni provid rick servic skill success team teamwork zero,[502],,"['addit assign committe competit competitor', 'conor cter environment equestrian event', 'flag larri miller number penni', 'provid rick servic skill success team teamwork zero']","{'Segment-1': ['addit', 'assign', 'committe', 'competit', 'competitor'], 'Segment-2': ['conor', 'cter', 'environment', 'equestrian', 'event'], 'Segment-3': ['flag', 'larri', 'miller', 'number', 'penni'], 'Segment-4': ['provid', 'rick', 'servic', 'skill', 'success']}","[['addit', 'assign', 'committe', 'competit', 'competitor'], ['conor', 'cter', 'environment', 'equestrian', 'event'], ['flag', 'larri', 'miller', 'number', 'penni'], ['provid', 'rick', 'servic', 'skill', 'success']]","['Topic: Committee assignments for competitive candidates.', 'Topic: Conor C ter environment equestrian event.', 'Topic: Flag Larry Miller Number Pennie.', 'Topic: Providing service skills for success.']"
vgFcGA7URZI,card credit crime crimin cyber fraud ident perpetr philippi secret spent track,[2872],,"['card credit crime', 'crimin cyber fraud', 'ident perpetr philippi', 'secret spent track']","{'Segment-1': ['card', 'credit', 'crime'], 'Segment-2': ['crimin', 'cyber', 'fraud'], 'Segment-3': ['ident', 'perpetr', 'philippi'], 'Segment-4': ['secret', 'spent', 'track']}","[['card', 'credit', 'crime'], ['crimin', 'cyber', 'fraud'], ['ident', 'perpetr', 'philippi'], ['secret', 'spent', 'track']]","['Topic: Credit Card Crime', 'Topic: Cyber Fraud in Criminology.', 'Topic: Identifying the perpetrator in the Philippi case.', 'Topic: Secret Spending Tracker']"
vooNaxgCVsY,appoint cut hair haira haircut hairdress home look salon schmanci school shave spin student uh um want,"[50, 65]",,"['appoint cut hair haira', 'haircut hairdress home look', 'salon schmanci school shave', 'spin student uh um want']","{'Segment-1': ['appoint', 'cut', 'hair', 'haira'], 'Segment-2': ['haircut', 'hairdress', 'home', 'look'], 'Segment-3': ['salon', 'schmanci', 'school', 'shave'], 'Segment-4': ['spin', 'student', 'uh', 'um', 'want']}","[['appoint', 'cut', 'hair', 'haira'], ['haircut', 'hairdress', 'home', 'look'], ['salon', 'schmanci', 'school', 'shave'], ['spin', 'student', 'uh', 'um', 'want']]","['Topic: Appoint to cut hair.', 'Topic: Haircut Home Look', 'Topic: Salon Schmanci School Shave.', 'Topic: Spin student responses.']"
PDbPwvK_cKY,applaus attent chw cross darth dj flor franc gentlemen girlfriend greater he law man masturb music pari phenomen rock rocker sill smoother stage supremaci tall vader world,"[3, 6, 61]",,"['applaus attent chw cross darth dj', 'flor franc gentlemen girlfriend greater he', 'law man masturb music pari phenomen', 'rock rocker sill smoother stage supremaci tall vader world']","{'Segment-1': ['applaus', 'attent', 'chw', 'cross', 'darth'], 'Segment-2': ['flor', 'franc', 'gentlemen', 'girlfriend', 'greater'], 'Segment-3': ['law', 'man', 'masturb', 'music', 'pari'], 'Segment-4': ['rock', 'rocker', 'sill', 'smoother', 'stage']}","[['applaus', 'attent', 'chw', 'cross', 'darth'], ['flor', 'franc', 'gentlemen', 'girlfriend', 'greater'], ['law', 'man', 'masturb', 'music', 'pari'], ['rock', 'rocker', 'sill', 'smoother', 'stage']]","['Topic: Applause for Darth Vader.', 'Topic: Greater gentlemen and their girlfriends in flor.', 'Topic: Lawman masturbating to music in Paris.', 'Topic: Rock music performance.']"
PElLMNgDt1k,assembl attach fork frame front insert instal lock manual onto parent place pleas rear rotat secur simpli step stroller tray wheel,"[2, 7, 1125]",,"['assembl attach fork frame front', 'insert instal lock manual onto', 'parent place pleas rear rotat', 'secur simpli step stroller tray wheel']","{'Segment-1': ['assembl', 'attach', 'fork', 'frame', 'front'], 'Segment-2': ['insert', 'instal', 'lock', 'manual', 'onto'], 'Segment-3': ['parent', 'place', 'pleas', 'rear', 'rotat'], 'Segment-4': ['secur', 'simpli', 'step', 'stroller', 'tray']}","[['assembl', 'attach', 'fork', 'frame', 'front'], ['insert', 'instal', 'lock', 'manual', 'onto'], ['parent', 'place', 'pleas', 'rear', 'rotat'], ['secur', 'simpli', 'step', 'stroller', 'tray']]","['Topic: Assembling a front fork frame.', 'Topic: Install lock manual.', 'Topic: Parent Place Pleas Rear Rotate.', 'Topic: Secure Steps for Simplifying Stroller Tray Use.']"
YNuAKvi5QSM,again chang dar darl feel go land move music slowli stop sw us,"[9, 14, 31, 37]",,"['again chang dar', 'darl feel go', 'land move music', 'slowli stop sw us']","{'Segment-1': ['again', 'chang', 'dar'], 'Segment-2': ['darl', 'feel', 'go'], 'Segment-3': ['land', 'move', 'music'], 'Segment-4': ['slowli', 'stop', 'sw', 'us']}","[['again', 'chang', 'dar'], ['darl', 'feel', 'go'], ['land', 'move', 'music'], ['slowli', 'stop', 'sw', 'us']]","['Topic: Change and dar.', 'Topic: Feel Go Darl.', 'Topic: Land Movement in Music', 'Topic: Slowli Stop SW US']"
goXLZhnlX7E,allerg bullhorn devot famili gestat im interced kid kiddo leviticu oh prayer replica sanctifi studi supplic tabernacl trusti uh well year,[496],,"['allerg bullhorn devot famili gestat', 'im interced kid kiddo leviticu', 'oh prayer replica sanctifi studi', 'supplic tabernacl trusti uh well year']","{'Segment-1': ['allerg', 'bullhorn', 'devot', 'famili', 'gestat'], 'Segment-2': ['im', 'interced', 'kid', 'kiddo', 'leviticu'], 'Segment-3': ['oh', 'prayer', 'replica', 'sanctifi', 'studi'], 'Segment-4': ['supplic', 'tabernacl', 'trusti', 'uh', 'well']}","[['allerg', 'bullhorn', 'devot', 'famili', 'gestat'], ['im', 'interced', 'kid', 'kiddo', 'leviticu'], ['oh', 'prayer', 'replica', 'sanctifi', 'studi'], ['supplic', 'tabernacl', 'trusti', 'uh', 'well']]","['Topic: Familial devotion during gestation.', 'Topic: Interceding for kids in Leviticus.', 'Topic: Prayer Study of Sanctification Replicas.', 'Topic: Supplic Tabernacle Trusti Uh Well']"
FJHGN7YA1vo,applaus cameron music number run steeler touchdown toucher,"[0, 79, 91, 376, 918]",,"['applaus cameron', 'music number', 'run steeler', 'touchdown toucher']","{'Segment-1': ['applaus', 'cameron'], 'Segment-2': ['music', 'number'], 'Segment-3': ['run', 'steeler'], 'Segment-4': ['touchdown', 'toucher']}","[['applaus', 'cameron'], ['music', 'number'], ['run', 'steeler'], ['touchdown', 'toucher']]","['Topic: Applause for Cameron.', 'Topic: Music Number', 'Topic: Run steeler.', 'Topic: Touchdown Toucher.']"
